CountryName,CountryCode,Date,S1_School closing,S1_IsGeneral,S2_Workplace closing,S2_IsGeneral,S3_Cancel public events,S3_IsGeneral,S4_Close public transport,S4_IsGeneral,S5_Public information campaigns,S5_IsGeneral,S6_Restrictions on internal movement,S6_IsGeneral,S7_International travel controls,S8_Fiscal measures,S9_Monetary measures,S10_Emergency investment in health care,S11_Investment in Vaccines,S12_Testing framework,S13_Contact tracing,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,
Belgium,BEL,20200120,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,	
Belgium,BEL,20200121,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,	
Belgium,BEL,20200122,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,	
Belgium,BEL,20200123,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,	
Belgium,BEL,20200124,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,	
Belgium,BEL,20200125,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,	
Belgium,BEL,20200126,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,	
Belgium,BEL,20200127,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,	
Belgium,BEL,20200128,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,	
Belgium,BEL,20200129,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,	
Belgium,BEL,20200130,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,	
Belgium,BEL,20200131,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,	
Belgium,BEL,20200201,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,	
Belgium,BEL,20200202,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,	
Belgium,BEL,20200203,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,	
Belgium,BEL,20200204,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,1,0,0.00,0.00,	
Belgium,BEL,20200205,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,1,0,0.00,0.00,	
Belgium,BEL,20200206,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,0,1,0,14.29,14.29,	
Belgium,BEL,20200207,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,0,1,0,14.29,14.29,	
Belgium,BEL,20200208,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,0,1,0,14.29,14.29,	
Belgium,BEL,20200209,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,0,1,0,14.29,14.29,	
Belgium,BEL,20200210,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,0,1,0,14.29,14.29,	
Belgium,BEL,20200211,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,0,1,0,14.29,14.29,	
Belgium,BEL,20200212,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,0,1,0,14.29,14.29,	
Belgium,BEL,20200213,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,0,1,0,14.29,14.29,	
Belgium,BEL,20200214,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,0,1,0,14.29,14.29,	
Belgium,BEL,20200215,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,0,1,0,14.29,14.29,	
Belgium,BEL,20200216,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,0,1,0,14.29,14.29,	
Belgium,BEL,20200217,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,0,1,0,14.29,14.29,	
Belgium,BEL,20200218,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,0,1,0,14.29,14.29,	
Belgium,BEL,20200219,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,0,1,0,14.29,14.29,	
Belgium,BEL,20200220,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,0,1,0,14.29,14.29,	
Belgium,BEL,20200221,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,0,1,0,14.29,14.29,	
Belgium,BEL,20200222,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,0,1,0,14.29,14.29,	
Belgium,BEL,20200223,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,0,1,0,14.29,14.29,	
Belgium,BEL,20200224,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,0,1,0,14.29,14.29,	
Belgium,BEL,20200225,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,0,1,0,14.29,14.29,	
Belgium,BEL,20200226,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,2,1,0,14.29,14.29,	
Belgium,BEL,20200227,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,2,1,0,14.29,14.29,	
Belgium,BEL,20200228,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,2,1,0,14.29,14.29,	
Belgium,BEL,20200229,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,2,1,0,14.29,14.29,	
Belgium,BEL,20200301,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,3,2,1,0,14.29,14.29,	
Belgium,BEL,20200302,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,3,2,2,0,14.29,14.29,	
Belgium,BEL,20200303,0,,0,,0,,0,,1,1,0,,0,0.00,0.00,0.00,0.00,3,2,8,0,14.29,14.29,	
Belgium,BEL,20200304,0,,0,,0,,0,,1,1,0,,1,0.00,0.00,0.00,0.00,3,2,13,0,19.05,19.05,	
Belgium,BEL,20200305,0,,0,,0,,0,,1,1,0,,1,0.00,0.00,0.00,0.00,3,2,23,0,19.05,19.05,	
Belgium,BEL,20200306,0,,0,,0,,0,,1,1,0,,1,0.00,0.00,0.00,0.00,3,2,50,0,19.05,19.05,	
Belgium,BEL,20200307,0,,0,,0,,0,,1,1,0,,1,0.00,0.00,0.00,0.00,1,2,109,0,19.05,19.05,	
Belgium,BEL,20200308,0,,0,,0,,0,,1,1,0,,1,0.00,0.00,0.00,0.00,1,2,169,0,19.05,19.05,	
Belgium,BEL,20200309,0,,0,,0,,0,,1,1,0,,1,0.00,0.00,0.00,0.00,1,2,200,0,19.05,19.05,	
Belgium,BEL,20200310,0,,0,,1,1,0,,1,1,0,,1,0.00,0.00,0.00,0.00,1,2,239,0,28.57,28.57,	
Belgium,BEL,20200311,0,,0,,1,1,0,,1,1,0,,1,0.00,0.00,0.00,0.00,1,2,267,0,28.57,28.57,	
Belgium,BEL,20200312,0,,0,,1,1,0,,1,1,0,,1,0.00,0.00,0.00,0.00,1,2,314,3,28.57,28.57,	
Belgium,BEL,20200313,0,,1,1,1,1,0,,1,1,0,,1,0.00,0.00,0.00,0.00,1,1,399,3,38.10,38.10,	
Belgium,BEL,20200314,2,1,2,1,2,1,0,1,1,1,0,,1,0.00,0.00,0.00,0.00,1,1,559,3,61.90,61.90,	
Belgium,BEL,20200315,2,1,2,1,2,1,0,1,1,1,0,,1,0.00,0.00,0.00,0.00,1,1,689,4,61.90,61.90,	
Belgium,BEL,20200316,2,1,2,1,2,1,0,1,1,1,0,,1,0.00,0.00,0.00,0.00,1,1,886,4,61.90,61.90,	
Belgium,BEL,20200317,2,1,2,1,2,1,0,1,1,1,0,,3,0.00,0.00,0.00,0.00,1,1,1085,5,71.43,71.43,	
Belgium,BEL,20200318,2,1,2,1,2,1,0,1,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,1243,5,85.71,85.71,	
Belgium,BEL,20200319,2,1,2,1,2,1,0,1,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,1486,14,85.71,85.71,	
Belgium,BEL,20200320,2,1,2,1,2,1,0,1,1,1,2,1,3,9608192466.00,0.00,1076350000.00,0.00,1,1,1795,21,85.71,85.71,	
Belgium,BEL,20200321,2,1,2,1,2,1,0,1,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,2257,37,85.71,85.71,	
Belgium,BEL,20200322,2,1,2,1,2,1,0,1,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,2815,67,85.71,85.71,	
Belgium,BEL,20200323,2,1,2,1,2,1,0,1,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,3401,75,85.71,85.71,	
Belgium,BEL,20200324,2,1,2,1,2,1,0,1,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,3743,88,85.71,85.71,	
Belgium,BEL,20200325,2,1,2,1,2,1,0,1,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,4269,122,85.71,85.71,	
Belgium,BEL,20200326,2,1,2,1,2,1,0,1,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,4937,178,85.71,85.71,	
Belgium,BEL,20200327,2,1,2,1,2,1,0,1,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,6235,220,85.71,85.71,	
Belgium,BEL,20200328,2,1,2,1,2,1,0,1,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,7284,289,85.71,85.71,	
Belgium,BEL,20200329,2,1,2,1,2,1,0,1,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,9134,353,85.71,85.71,	
Belgium,BEL,20200330,2,1,2,1,2,1,0,1,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,10836,431,85.71,85.71,	
Belgium,BEL,20200331,2,1,2,1,2,1,0,,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,11899,513,85.71,85.71,	
Belgium,BEL,20200401,2,1,2,1,2,1,0,,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,12775,705,85.71,85.71,	
Belgium,BEL,20200402,2,1,2,1,2,1,0,,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,13964,828,85.71,85.71,	
Belgium,BEL,20200403,2,1,2,1,2,1,0,,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,15348,1011,85.71,85.71,	
Belgium,BEL,20200404,2,1,2,1,2,1,0,,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,16770,1143,85.71,85.71,	
Belgium,BEL,20200405,2,1,2,1,2,1,0,,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,18431,1283,85.71,85.71,	
Belgium,BEL,20200406,2,1,2,1,2,1,0,,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,19691,1447,85.71,85.71,	
Belgium,BEL,20200407,2,1,2,1,2,1,0,,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,20814,1632,85.71,85.71,	
Belgium,BEL,20200408,2,1,2,1,2,1,0,,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,22194,2035,85.71,85.71,	
Belgium,BEL,20200409,2,1,2,1,2,1,0,,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,23403,2240,85.71,85.71,	
Belgium,BEL,20200410,2,1,2,1,2,1,0,,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,24983,2523,85.71,85.71,	
Belgium,BEL,20200411,2,1,2,1,2,1,0,,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,26667,3019,85.71,85.71,	
Belgium,BEL,20200412,2,1,2,1,2,1,0,,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,28018,3346,85.71,85.71,	
Belgium,BEL,20200413,2,1,2,1,2,1,0,,1,1,2,1,3,0.00,0.00,0.00,0.00,1,1,29647,3600,85.71,85.71,	
Belgium,BEL,20200414,2,1,,,,,0,,1,1,,,,,,,,,,30589,3903,,85.71,	
Burkina Faso,BFA,20200101,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200102,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200103,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200104,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200105,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200106,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200107,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200108,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200109,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200110,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200111,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200112,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200113,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200114,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200115,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200116,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200117,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200118,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200119,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200120,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200121,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200122,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200123,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200124,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200125,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200126,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200127,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200128,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200129,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200130,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200131,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200201,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200202,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200203,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200204,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,0,0,,,0.00,0.00,	
Burkina Faso,BFA,20200205,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200206,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200207,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200208,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200209,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200210,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200211,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200212,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200213,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200214,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200215,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200216,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200217,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200218,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200219,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200220,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200221,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200222,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200223,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200224,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200225,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200226,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200227,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200228,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200229,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200301,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200302,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200303,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200304,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200305,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200306,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200307,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200308,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,0,,,0.00,0.00,	
Burkina Faso,BFA,20200309,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,2,,,0.00,0.00,	
Burkina Faso,BFA,20200310,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,2,,,0.00,0.00,	
Burkina Faso,BFA,20200311,0,,0,,0,,0,,0,,0,,0,0.00,4.50,0.00,0.00,1,2,2,0,0.00,0.00,	
Burkina Faso,BFA,20200312,0,,0,,2,1,0,,0,,0,,1,0.00,4.50,0.00,0.00,1,2,2,0,19.05,19.05,	
Burkina Faso,BFA,20200313,0,,0,,2,1,0,,1,1,0,,1,0.00,4.50,0.00,0.00,1,2,,,33.33,33.33,	
Burkina Faso,BFA,20200314,0,,0,,2,1,0,,1,1,0,,1,0.00,4.50,0.00,0.00,1,2,,,33.33,33.33,	
Burkina Faso,BFA,20200315,0,,0,,2,1,0,,1,1,0,,1,0.00,4.50,0.00,0.00,1,2,3,0,33.33,33.33,	
Burkina Faso,BFA,20200316,2,1,0,,2,1,0,,1,1,2,1,1,0.00,4.50,0.00,0.00,1,2,3,0,61.90,61.90,	
Burkina Faso,BFA,20200317,2,1,0,,2,1,0,,1,1,2,1,1,0.00,4.50,0.00,0.00,1,2,20,0,61.90,61.90,	
Burkina Faso,BFA,20200318,2,1,0,,2,1,0,,1,1,2,1,1,0.00,4.50,0.00,0.00,1,2,20,0,61.90,61.90,	
Burkina Faso,BFA,20200319,2,1,0,,2,1,0,,1,1,2,1,1,0.00,4.50,0.00,0.00,1,2,26,1,61.90,61.90,	
Burkina Faso,BFA,20200320,2,1,0,,2,1,0,,1,1,2,1,1,0.00,4.50,0.00,0.00,1,2,33,1,61.90,61.90,	
Burkina Faso,BFA,20200321,2,1,0,,2,1,2,0,1,1,2,1,3,0.00,4.50,0.00,0.00,1,2,40,1,80.95,80.95,	
Burkina Faso,BFA,20200322,2,1,2,0,2,1,2,0,1,1,2,1,3,0.00,4.50,0.00,0.00,1,2,64,3,90.48,90.48,	
Burkina Faso,BFA,20200323,2,1,2,0,2,1,2,1,1,1,2,1,3,0.00,4.50,0.00,0.00,1,2,64,3,95.24,95.24,	
Burkina Faso,BFA,20200324,2,1,2,0,2,1,2,1,1,1,2,1,3,0.00,4.50,0.00,0.00,1,2,75,3,95.24,95.24,	
Burkina Faso,BFA,20200325,2,1,2,0,2,1,2,1,1,1,2,1,3,0.00,4.50,0.00,0.00,1,2,99,3,95.24,95.24,	
Burkina Faso,BFA,20200326,2,1,2,0,2,1,2,1,1,1,2,1,3,0.00,4.50,0.00,0.00,1,2,114,3,95.24,95.24,	
Burkina Faso,BFA,20200327,2,1,2,0,2,1,2,1,1,1,2,1,3,0.00,4.50,15234800.00,0.00,1,2,146,3,95.24,95.24,	
Burkina Faso,BFA,20200328,2,1,2,0,2,1,2,1,1,1,2,1,3,0.00,4.50,15234800.00,0.00,1,2,146,3,95.24,95.24,	
Burkina Faso,BFA,20200329,2,1,2,0,2,1,2,1,1,1,2,1,3,0.00,4.50,15234800.00,0.00,1,2,180,9,95.24,95.24,	
Burkina Faso,BFA,20200330,2,1,2,0,2,1,2,1,1,1,2,1,3,0.00,4.50,15234800.00,0.00,1,2,180,9,95.24,95.24,	
Burkina Faso,BFA,20200331,2,1,2,0,2,1,2,1,1,1,2,1,3,0.00,4.50,15234800.00,0.00,1,2,222,12,95.24,95.24,	
Burkina Faso,BFA,20200401,2,1,2,0,2,1,2,1,1,,2,1,3,0.00,4.50,15234800.00,0.00,1,2,246,12,88.10,88.10,	
Burkina Faso,BFA,20200402,2,1,2,0,2,1,2,1,1,,2,1,3,0.00,4.50,15234800.00,0.00,1,2,261,14,88.10,88.10,	
Burkina Faso,BFA,20200403,2,1,2,0,2,1,2,1,1,,2,1,3,0.00,4.50,15234800.00,0.00,1,2,288,16,88.10,88.10,	
Burkina Faso,BFA,20200404,2,1,2,0,2,1,2,1,1,,2,1,3,0.00,4.50,15234800.00,0.00,1,2,288,16,88.10,88.10,	
Burkina Faso,BFA,20200405,2,1,2,0,2,1,2,1,1,,2,1,3,0.00,4.50,15234800.00,0.00,1,2,302,16,88.10,88.10,	
Burkina Faso,BFA,20200406,2,1,2,0,2,1,2,1,1,1,2,1,3,0.00,4.50,15234800.00,0.00,1,2,345,17,95.24,95.24,	
Burkina Faso,BFA,20200407,2,1,2,0,2,1,2,1,1,1,2,1,3,0.00,4.50,15234800.00,0.00,1,2,364,17,95.24,95.24,	
Burkina Faso,BFA,20200408,2,1,2,0,2,1,2,1,1,1,2,1,3,0.00,4.50,15234800.00,0.00,1,2,384,19,95.24,95.24,	
Burkina Faso,BFA,20200409,2,1,2,0,2,1,2,1,1,1,2,1,3,0.00,4.50,15234800.00,0.00,1,2,414,23,95.24,95.24,	
Burkina Faso,BFA,20200410,2,1,2,0,2,1,2,1,1,1,2,1,3,0.00,4.50,15234800.00,0.00,1,2,443,24,95.24,95.24,	
Burkina Faso,BFA,20200411,2,1,2,0,2,1,2,1,1,1,2,1,3,0.00,4.50,15234800.00,0.00,1,2,448,26,95.24,95.24,	
Burkina Faso,BFA,20200412,2,1,2,0,2,1,2,1,1,1,2,1,3,0.00,4.50,15234800.00,0.00,1,2,484,27,95.24,95.24,	
Burkina Faso,BFA,20200413,2,1,2,0,2,1,2,1,1,1,2,1,3,0.00,4.50,15234800.00,0.00,1,2,497,27,95.24,95.24,	
Burkina Faso,BFA,20200414,2,1,,,2,1,,,,,,,,,,,,,,515,28,,95.24,	
Bangladesh,BGD,20200101,0,,0,,0,,0,,0,,0,,0,0.00,5.50,0.00,0.00,0,0,,,0.00,0.00,	
Bangladesh,BGD,20200102,0,,0,,0,,0,,0,,0,,0,0.00,5.50,0.00,0.00,0,0,,,0.00,0.00,	
Bangladesh,BGD,20200103,0,,0,,0,,0,,0,,0,,0,0.00,5.50,0.00,0.00,0,0,,,0.00,0.00,	
Bangladesh,BGD,20200104,0,,0,,0,,0,,0,,0,,0,0.00,5.50,0.00,0.00,0,0,,,0.00,0.00,	
Bangladesh,BGD,20200105,0,,0,,0,,0,,0,,0,,0,0.00,5.50,0.00,0.00,0,0,,,0.00,0.00,	
